Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"org.apache.ant.engine.TaskEngineImpl.fireTaskStart",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,,,,6,2,3,,,0,,,,,,,4,2,0,4,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.getNextExecuteTask",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,7,1,4,,,4,,,,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,57,2,2,2,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.getPropertyNames",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,2,3,,,0,,,,,,,4,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.getPropertyValue",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,10,3,7,,,0,,,,,,,5,3,0,5,8,3,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,0,00,3,3,3,3
Protected Method,"org.apache.ant.engine.TaskEngineImpl.getPropertyValueNoSubstitution",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,2,3,,,0,,,,,,,4,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Static Method,"org.apache.ant.engine.TaskEngineImpl.getTaskEngine",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Protected Method,"org.apache.ant.engine.TaskEngineImpl.getTaskStack",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,,,,11,2,7,,,5,,,,,,,3,3,0,5,8,2,,,6,,,3,3,3,3,3,,,,,3,,2,3,,,0,45,3,3,3,3
Public Method,"org.apache.ant.engine.TaskEngineImpl.message",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.removeAntEngineListener",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.removePropertyValue",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,2,3,,,0,,,,,,,3,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.engine.TaskEngineImpl.setPropertyValue",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,2,3,,,0,,,,,,,3,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Protected Method,"org.apache.ant.engine.TaskEngineImpl.substitute",TaskEngineImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,1,,,,28,8,22,,,1,,,,,,,8,25,1,17,24,8,,,16,,,7,7,8,5,10,,,,,10,,3,9,,,0,04,7,7,8,5
Package,"org.apache.ant.frontend",BuildLogger.java,4,3,4,1,25,2,19,3,,,,,6,4,3,,6,,14,12,18,,0,3,2,13,,893,91,,,,368,133,228,,,434,,,,,,,,,,214,268,136,,,132,,,,,,,,18,18,21,14,,,5,,,,1,18,63,57,68,28
Public Interface,"org.apache.ant.frontend.BuildLogger",BuildLogger.java,0,0,0,0,0,0,0,0,1,0,0,1,,0,0,,,,3,0,3,4,0,0,0,3,,26,3,,,,5,4,0,,,18,,,,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,3,0,,0,0,3,60,0,0,0,0
Public Abstract Method,"org.apache.ant.frontend.BuildLogger.setErrorPrintStream",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,1,1,0,,,5,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Abstract Method,"org.apache.ant.frontend.BuildLogger.setMessageOutputLevel",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,1,1,0,,,8,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,8,00,0,0,0,0
Public Abstract Method,"org.apache.ant.frontend.BuildLogger.setOutputPrintStream",BuildLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,1,1,0,,,5,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Class,"org.apache.ant.frontend.Commandline",Commandline.java,5,5,6,3,32,2,28,2,1,13,13,0,,1,1,,,,5,7,6,6,0,3,1,2,,241,27,,,,181,38,130,,,33,,,,,,,,,,93,122,40,,,82,,,,,,,,18,18,21,14,,1,5,,69,28,0,18,33,33,37,19
Protected Method,"org.apache.ant.frontend.Commandline.addBuildListeners",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,2,,,,15,5,8,,,1,,,,,,,7,3,0,7,9,4,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0,07,3,3,3,1
Private Method,"org.apache.ant.frontend.Commandline.createLogger",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,2,,,,25,2,18,,,3,,,,,,,9,4,1,11,14,2,,,12,,,4,4,4,1,4,,,,,0,,2,0,,,0,12,4,4,4,1
Private Method,"org.apache.ant.frontend.Commandline.getProject",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,3,3,,,0,,,,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Private Method,"org.apache.ant.frontend.Commandline.parseArguments",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,94,2,,,,86,7,65,,,6,,,,,,,14,34,2,40,56,9,,,47,,,18,18,21,14,56,,,,,55,,5,54,,,0,07,18,18,21,14
Public Method,"org.apache.ant.frontend.Commandline.runAnt",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,7,,,,36,10,27,,,2,,,,,,,18,12,1,22,27,11,,,16,,,6,6,7,1,2,,,,,0,,2,0,,,0,06,6,6,7,1
Public Static Method,"org.apache.ant.frontend.Commandline.start",Commandline.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,4,2,2,,,1,,,,,,,1,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,25,1,1,1,1
Public Class,"org.apache.ant.frontend.DefaultLogger",DefaultLogger.java,4,3,4,1,19,1,13,4,2,5,5,0,,1,2,,,,6,5,7,7,0,0,1,6,,164,23,,,,103,27,71,,,38,,,,,,,,,,49,68,28,,,40,,,,,,,,15,9,15,1,,1,5,,73,73,0,37,28,22,29,7
Protected Static Method,"org.apache.ant.frontend.DefaultLogger.formatTime",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,3,,,,14,3,10,,,0,,,,,,,2,2,0,4,6,3,,,3,,,5,5,5,1,1,,,,,0,,1,0,,,0,00,5,5,5,1
Public Method,"org.apache.ant.frontend.DefaultLogger.processBuildEvent",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,61,7,,,,51,8,41,,,3,,,,,,,14,14,1,27,35,9,,,26,,,15,9,15,1,29,,,,,0,,5,0,,,0,06,15,9,15,1
Public Method,"org.apache.ant.frontend.DefaultLogger.reportException",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,1,,,,17,4,11,,,0,,,,,,,7,5,1,7,11,4,,,7,,,4,4,5,1,1,,,,,0,,2,0,,,0,00,4,4,5,1
Public Method,"org.apache.ant.frontend.DefaultLogger.setEmacsMode",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.ant.frontend.DefaultLogger.setErrorPrintStream",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.ant.frontend.DefaultLogger.setMessageOutputLevel",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,3,1,1,,,14,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,67,1,1,1,1
Public Method,"org.apache.ant.frontend.DefaultLogger.setOutputPrintStream",DefaultLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Class,"org.apache.ant.frontend.EmbedTest",EmbedTest.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,9,1,,,,2,1,0,,,6,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,3,00,0,0,0,0
Public Class,"org.apache.ant.frontend.Launcher",Launcher.java,1,1,1,1,18,4,11,3,1,2,2,0,,1,0,,,,0,0,1,1,0,0,0,1,,25,4,,,,13,9,9,,,8,,,,,,,,,,9,11,9,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0,62,1,1,1,1
Public Static Method,"org.apache.ant.frontend.Launcher.main",Launcher.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,4,,,,11,8,9,,,3,,,,,,,7,1,0,9,10,8,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,27,1,1,1,1
Public Class,"org.apache.ant.frontend.RemoteLauncher",RemoteLauncher.java,1,1,1,1,26,6,20,0,1,1,1,0,,1,0,,,,0,0,1,1,0,0,0,1,,33,6,,,,22,12,18,,,5,,,,,,,,,,18,20,12,,,8,,,,,,,,1,1,1,1,,1,0,,0,0,0,23,1,1,1,1
Public Static Method,"org.apache.ant.frontend.RemoteLauncher.main",RemoteLauncher.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,6,,,,20,11,18,,,0,,,,,,,7,1,0,18,19,11,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Package,"org.apache.ant.tasks",BaseTask.java,1,1,1,1,5,0,4,0,,,,,2,0,4,,2,,32,4,32,,13,0,1,18,,368,50,,,,117,54,47,,,201,,,,,,,,,,62,93,55,,,38,,,,,,,,7,7,9,7,,,2,,,,1,72,29,29,31,27
Public Abstract Class,"org.apache.ant.tasks.BaseTask",BaseTask.java,1,1,1,1,5,0,4,0,2,2,2,4,,0,0,,,,19,4,19,19,0,0,1,18,,127,27,,,,89,27,43,,,11,,,,,,,,,,36,66,28,,,38,,,,,,,,7,7,9,7,,1,2,,89,80,0,12,29,29,31,27
Public Constructor,"org.apache.ant.tasks.BaseTask.BaseTask",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.addChild",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.execute",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.getAttributeValue",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,3,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,33,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.getChildren",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.getExecutionMode",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.getFullyQualifiedName",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,2,,,0,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.tasks.BaseTask.getParent",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.getRootTask",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,6,1,3,,,0,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.ant.tasks.BaseTask.getTask",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32,5,,,,22,3,18,,,5,,,,,,,12,7,1,10,17,3,,,14,,,7,7,9,7,7,,,,,7,,2,7,,,0,23,7,7,9,7
Protected Method,"org.apache.ant.tasks.BaseTask.getTaskByName",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,,,,9,2,5,,,0,,,,,,,4,3,0,5,8,3,,,5,,,3,3,3,3,3,,,,,3,,2,3,,,0,00,3,3,3,3
Public Method,"org.apache.ant.tasks.BaseTask.getTaskName",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.hashCode",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.init",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.isPropertyContainer",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.removeChild",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.setParent",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.setTaskName",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.BaseTask.validate",BaseTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Interface,"org.apache.ant.tasks.Task",Task.java,0,0,0,0,0,0,0,0,0,2,2,1,,0,4,,,,13,0,13,13,13,0,0,0,,119,16,,,,19,18,4,,,84,,,,,,,,,,17,18,18,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,4,42,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.execute",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getAttributeValue",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getChildren",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getExecutionMode",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,,,,1,1,0,,,18,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,18,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getFullyQualifiedName",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,,,,1,1,0,,,6,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getParent",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getRootTask",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getTask",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,,,,1,1,0,,,17,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,17,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.getTaskName",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,1,1,0,,,7,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.init",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.isPropertyContainer",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.setParent",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3,00,0,0,0,0
Abstract Method,"org.apache.ant.tasks.Task.validate",Task.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Package,"org.apache.ant.tasks.build",Project.java,1,1,1,1,4,0,3,0,,,,,2,0,0,,2,,18,5,18,,0,0,0,18,,236,30,,,,85,38,26,,,121,,,,,,,,,,36,60,38,,,22,,,,,,,,3,3,4,1,,,2,,,,1,42,22,22,24,18
Public Class,"org.apache.ant.tasks.build.Project",Project.java,1,1,1,1,4,0,3,0,1,2,2,0,,0,0,,,,8,2,8,27,0,0,0,8,,52,10,,,,33,13,11,,,9,,,,,,,,,,11,22,13,,,9,,,,,,,,3,3,4,1,,2,2,,75,68,0,27,10,10,11,8
Public Constructor,"org.apache.ant.tasks.build.Project.Project",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.execute",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,,,,9,3,5,,,6,,,,,,,4,3,0,3,6,3,,,3,,,3,3,4,1,0,,,,,0,,2,0,,,0,67,3,3,4,1
Public Method,"org.apache.ant.tasks.build.Project.getBasedir",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.getDefault",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.init",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.isPropertyContainer",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.setBasedir",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Project.setDefault",Project.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.ant.tasks.build.Target",Target.java,1,1,1,1,4,0,3,0,1,2,2,0,,0,0,,,,10,3,10,29,0,0,0,10,,61,13,,,,42,15,15,,,6,,,,,,,,,,15,28,15,,,13,,,,,,,,3,3,4,1,,2,2,,80,76,0,14,12,12,13,10
Public Constructor,"org.apache.ant.tasks.build.Target.Target",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.execute",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,,,,10,2,6,,,3,,,,,,,5,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0,30,3,3,4,1
Public Method,"org.apache.ant.tasks.build.Target.getDepends",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.getExecutionMode",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.getIf",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.getUnless",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.isPropertyContainer",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.setDepends",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.ant.tasks.build.Target.setIf",Target.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
