Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"IntrospectionHelperTest.java",IntrospectionHelperTest.java,4,4,4,1,24,1,23,0,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,201,15,,,,128,21,91,,,58,,,,,,,,,,65,82,18,,,64,,,,,,,,14,14,14,1,,,1,,,,0,45,20,20,20,5
File,"Jar.java",Jar.java,1,1,1,1,9,0,7,2,,,,,1,0,0,5,,5,5,1,5,,0,0,3,2,,123,11,,,,42,16,16,,,70,,,,,,,,,,16,26,13,,,13,,,,,,,,3,3,3,1,,,2,,,,1,67,9,9,9,5
File,"Java.java",Java.java,2,2,2,1,12,0,8,3,,,,,1,0,0,12,,12,12,5,12,,0,0,3,9,,241,25,,,,115,33,73,,,101,,,,,,,,,,59,85,34,,,51,,,,,,,,7,7,7,1,,,2,,,,0,88,28,28,28,12
File,"Javac.java",Javac.java,2,2,2,1,13,0,8,3,,,,,1,0,1,15,,15,15,12,15,,0,0,0,15,,333,38,,,,154,45,90,,,141,,,,,,,,,,69,104,43,,,61,,,,,,,,14,14,14,1,,,2,,,,0,92,36,36,36,15
File,"JavacOutputStream.java",JavacOutputStream.java,1,1,2,1,10,0,6,4,,,,,1,0,0,4,,4,4,3,4,,2,1,0,1,,125,14,,,,33,13,15,,,78,,,,,,,,,,16,24,13,,,11,,,,,,,,3,3,4,1,,,2,,,,2,36,7,7,8,4
File,"Javadoc.java",Javadoc.java,2,2,2,1,9,0,8,0,,,,,6,0,0,84,,84,84,57,84,,0,5,2,77,,989,98,,,,759,195,469,,,132,,,,,,,,,,364,572,203,,,369,,,,,,,,71,71,78,11,,,5,,,,0,17,205,205,216,107
File,"Jikes.java",Jikes.java,1,1,1,1,15,0,8,6,,,,,1,0,0,2,,2,2,2,2,,0,0,2,0,,47,5,,,,24,11,12,,,18,,,,,,,,,,15,19,11,,,8,,,,,,,,2,2,2,1,,,1,,,,0,75,3,3,3,2
File,"JikesOutputParser.java",JikesOutputParser.java,2,2,2,1,10,0,6,3,,,,,1,0,0,7,,7,7,6,7,,0,4,3,0,,103,12,,,,56,18,29,,,36,,,,,,,,,,27,43,18,,,25,,,,,,,,6,6,6,3,,,3,,,,0,64,17,17,17,9
File,"KeySubst.java",KeySubst.java,2,2,2,1,17,0,13,4,,,,,1,2,0,7,,7,5,4,7,,0,0,0,7,,203,12,,,,101,34,65,,,90,,,,,,,,,,57,74,31,,,43,,,,,,,,5,5,6,1,,,3,,,,0,89,16,16,18,7
File,"Location.java",Location.java,1,1,1,1,10,1,5,3,,,,,1,0,1,4,,4,4,3,4,,0,1,0,3,,111,11,,,,30,11,14,,,70,,,,,,,,,,16,23,11,,,12,,,,,,,,3,3,3,1,,,2,,,,2,33,6,6,6,4
File,"MSVSS.java",MSVSS.java,1,1,1,1,10,0,5,5,,,,,1,0,16,6,,6,6,3,6,,0,0,0,6,,196,17,,,,56,31,35,,,124,,,,,,,,,,34,44,31,,,13,,,,,,,,2,2,3,1,,,1,,,,2,21,9,9,10,6
File,"MSVSSGET.java",MSVSSGET.java,2,2,2,1,15,0,8,6,,,,,1,0,0,11,,11,11,6,11,,0,0,0,11,,309,28,,,,105,29,65,,,177,,,,,,,,,,48,73,28,,,45,,,,,,,,4,4,4,4,,,3,,,,1,69,24,24,27,14
File,"MailMessage.java",MailMessage.java,1,1,1,1,8,0,6,2,,,,,2,1,0,32,,32,31,9,32,,19,0,0,13,,448,43,,,,215,67,115,,,197,,,,,,,,,,111,167,71,,,96,,,,,,,,9,9,11,3,,,3,,,,0,92,54,54,58,34
File,"Main.java",Main.java,5,5,7,3,36,3,27,6,,,,,1,3,0,7,,7,4,7,7,,0,4,2,1,,361,46,,,,202,47,159,,,116,,,,,,,,,,120,155,43,,,112,,,,,,,,19,19,29,17,,,3,,,,0,57,39,39,49,23
File,"Map.java",Map.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,62,4,,,,5,4,0,,,53,,,,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,10,60,0,0,0,0
File,"MatchingTask.java",MatchingTask.java,2,2,2,1,11,0,7,3,,,,,2,0,0,18,,18,18,5,18,,0,3,2,13,,310,30,,,,144,45,84,,,138,,,,,,,,,,63,105,46,,,59,,,,,,,,7,7,7,4,,,3,,,,0,96,42,42,49,21
File,"Mkdir.java",Mkdir.java,2,2,2,1,7,0,7,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,87,8,,,,21,11,9,,,58,,,,,,,,,,10,15,10,,,5,,,,,,,,3,3,3,1,,,2,,,,2,76,4,4,4,2
File,"NetRexxC.java",NetRexxC.java,1,1,1,1,9,0,4,4,,,,,1,0,0,33,,33,33,33,33,,0,2,0,31,,501,51,,,,188,84,79,,,263,,,,,,,,,,95,137,83,,,54,,,,,,,,5,5,6,1,,,3,,,,1,40,43,43,49,33
File,"Patch.java",Patch.java,2,2,2,1,10,0,6,2,,,,,1,0,0,9,,9,9,7,9,,0,0,0,9,,174,22,,,,70,21,36,,,83,,,,,,,,,,29,48,21,,,27,,,,,,,,9,9,9,1,,,1,,,,1,19,18,18,18,9
File,"Path.java",Path.java,2,2,2,1,9,0,7,2,,,,,1,3,1,11,,11,8,1,11,,0,0,1,10,,224,31,,,,91,32,48,,,102,,,,,,,,,,54,80,36,,,44,,,,,,,,4,4,4,1,,,2,,,,1,12,25,25,27,11
File,"PathTest.java",PathTest.java,2,2,2,1,21,0,20,0,,,,,1,0,1,6,,6,6,0,6,,0,0,0,6,,205,18,,,,128,22,103,,,59,,,,,,,,,,93,107,22,,,85,,,,,,,,6,6,6,1,,,1,,,,0,46,13,13,13,6
File,"PathTokenizer.java",PathTokenizer.java,2,2,3,1,13,1,10,1,,,,,1,0,0,3,,3,3,3,3,,0,0,0,3,,128,10,,,,40,12,21,,,78,,,,,,,,,,18,26,12,,,14,,,,,,,,4,4,8,1,,,2,,,,1,95,7,7,11,3
File,"Project.java",Project.java,2,2,2,1,20,2,14,4,,,,,1,0,13,2,,2,2,10,2,,0,0,0,2,,153,19,,,,60,41,41,,,74,,,,,,,,,,44,47,39,,,8,,,,,,,,4,4,4,1,,,2,,,,1,23,5,5,5,2
File,"ProjectHelper.java",ProjectHelper.java,2,2,2,1,11,1,9,0,,,,,7,3,1,29,,29,26,11,29,,0,7,0,22,,503,73,,,,322,98,190,,,109,,,,,,,,,,154,234,92,,,142,,,,,,,,11,11,12,1,,,3,,,,0,34,78,78,79,29
File,"Property.java",Property.java,2,2,2,1,10,0,9,0,,,,,1,0,0,14,,14,14,5,14,,0,6,0,8,,242,29,,,,150,48,92,,,64,,,,,,,,,,72,109,48,,,61,,,,,,,,8,8,9,6,,,5,,,,0,43,36,36,38,19
File,"Rename.java",Rename.java,1,1,2,1,9,0,5,4,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,116,11,,,,30,12,11,,,75,,,,,,,,,,12,20,12,,,8,,,,,,,,4,4,5,1,,,2,,,,2,50,7,7,8,4
File,"RenameExtensions.java",RenameExtensions.java,2,2,2,1,10,0,7,2,,,,,1,0,0,7,,7,7,4,7,,0,1,0,6,,163,18,,,,61,27,34,,,84,,,,,,,,,,35,50,28,,,22,,,,,,,,5,5,8,1,,,3,,,,1,38,14,14,18,7
File,"Replace.java",Replace.java,2,2,2,1,15,2,9,3,,,,,1,0,0,7,,7,7,4,7,,0,2,0,5,,190,28,,,,78,25,48,,,84,,,,,,,,,,45,64,26,,,38,,,,,,,,6,6,7,4,,,3,,,,1,08,18,18,19,10
File,"Rmic.java",Rmic.java,3,3,4,1,18,0,14,3,,,,,1,0,0,16,,16,16,8,16,,0,5,1,10,,417,42,,,,245,66,161,,,130,,,,,,,,,,117,179,66,,,113,,,,,,,,20,20,20,6,,,6,,,,0,53,62,62,65,24
File,"Script.java",Script.java,2,2,3,1,16,1,10,4,,,,,1,0,0,5,,5,5,3,5,,0,1,0,4,,160,17,,,,61,26,39,,,82,,,,,,,,,,42,54,28,,,26,,,,,,,,4,4,6,1,,,2,,,,1,34,13,13,16,5
File,"SignJar.java",SignJar.java,2,2,2,1,9,1,8,0,,,,,1,0,0,12,,12,12,11,12,,0,0,0,12,,218,35,,,,116,29,63,,,67,,,,,,,,,,64,90,29,,,61,,,,,,,,14,14,14,1,,,1,,,,0,58,25,25,25,12
File,"Tar.java",Tar.java,2,2,2,1,18,2,14,1,,,,,1,0,0,4,,4,4,2,4,,0,0,1,3,,148,17,,,,66,22,41,,,65,,,,,,,,,,36,48,22,,,26,,,,,,,,7,7,7,1,,,2,,,,0,98,11,11,11,4
File,"TarBuffer.java",TarBuffer.java,2,2,2,1,15,1,9,3,,,,,1,0,2,21,,21,21,9,21,,0,4,0,17,,440,69,,,,223,40,134,,,149,,,,,,,,,,91,148,40,,,108,,,,,,,,7,7,7,3,,,3,,,,0,67,56,56,57,29
File,"TarConstants.java",TarConstants.java,0,0,0,0,0,0,0,0,,,,,1,0,22,0,,0,0,0,0,,0,0,0,0,,182,27,,,,25,24,22,,,130,,,,,,,,,,23,24,24,,,0,,,,,,,,0,0,0,0,,,0,,,,5,20,0,0,0,0
File,"TarEntry.java",TarEntry.java,1,1,1,1,14,1,8,5,,,,,1,0,0,28,,28,28,15,28,,0,1,0,27,,572,67,,,,244,61,152,,,276,,,,,,,,,,153,198,63,,,135,,,,,,,,9,9,13,4,,,4,,,,1,13,46,46,51,31
File,"TarInputStream.java",TarInputStream.java,2,2,2,1,20,2,11,5,,,,,1,0,0,16,,16,16,8,16,,0,0,0,16,,419,61,,,,197,43,133,,,161,,,,,,,,,,85,124,42,,,82,,,,,,,,12,12,16,3,,,2,,,,0,82,41,41,45,20
File,"TarOutputStream.java",TarOutputStream.java,1,1,1,1,15,1,7,6,,,,,1,0,0,14,,14,14,8,14,,0,1,0,13,,314,39,,,,121,27,71,,,154,,,,,,,,,,65,90,29,,,61,,,,,,,,6,6,6,3,,,2,,,,1,27,24,24,24,16
File,"TarUtils.java",TarUtils.java,2,2,3,2,22,3,11,7,,,,,1,7,0,7,,7,0,0,7,,0,0,0,7,,234,31,,,,85,19,54,,,118,,,,,,,,,,56,75,23,,,52,,,,,,,,6,6,7,6,,,3,,,,1,39,20,20,23,14
File,"Target.java",Target.java,1,1,1,1,4,0,4,0,,,,,1,0,0,13,,13,13,6,13,,1,0,0,12,,146,18,,,,70,27,31,,,58,,,,,,,,,,29,44,22,,,22,,,,,,,,4,4,5,1,,,3,,,,0,83,20,20,21,13
File,"Task.java",Task.java,1,1,1,1,7,0,2,4,,,,,1,0,0,15,,15,15,6,15,,2,0,0,13,,197,21,,,,50,23,19,,,126,,,,,,,,,,21,36,23,,,13,,,,,,,,1,1,1,1,,,0,,,,2,52,15,15,15,15
File,"TaskAdapter.java",TaskAdapter.java,1,1,1,1,9,0,7,2,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,102,9,,,,28,10,14,,,65,,,,,,,,,,15,21,10,,,11,,,,,,,,3,3,3,1,,,2,,,,2,32,5,5,5,3
File,"TaskOutputStream.java",TaskOutputStream.java,1,1,2,1,11,0,6,4,,,,,1,0,0,3,,3,3,3,3,,1,1,0,1,,118,13,,,,28,12,12,,,77,,,,,,,,,,15,21,12,,,9,,,,,,,,3,3,4,1,,,2,,,,2,75,5,5,6,3
File,"Taskdef.java",Taskdef.java,1,1,1,1,6,0,6,0,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,111,8,,,,40,15,21,,,63,,,,,,,,,,16,25,13,,,12,,,,,,,,4,4,5,1,,,2,,,,1,57,8,8,9,5
File,"Touch.java",Touch.java,3,3,4,1,21,1,16,3,,,,,1,0,2,5,,5,5,3,5,,1,0,0,4,,197,20,,,,98,27,60,,,80,,,,,,,,,,42,61,26,,,35,,,,,,,,10,10,10,1,,,3,,,,0,82,18,18,20,5
File,"Tstamp.java",Tstamp.java,2,2,2,1,16,3,13,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,86,7,,,,20,11,10,,,59,,,,,,,,,,13,16,11,,,5,,,,,,,,2,2,2,1,,,1,,,,2,95,2,2,2,1
File,"Untar.java",Untar.java,4,4,4,1,31,3,21,5,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,167,17,,,,73,20,48,,,79,,,,,,,,,,35,50,20,,,30,,,,,,,,12,12,12,1,,,5,,,,1,08,14,14,14,3
File,"WLRun.java",WLRun.java,2,2,2,1,16,1,8,6,,,,,1,0,1,7,,7,7,6,7,,0,0,0,7,,224,27,,,,73,24,42,,,124,,,,,,,,,,38,53,24,,,29,,,,,,,,8,8,8,1,,,1,,,,1,70,14,14,14,7
File,"WLStop.java",WLStop.java,1,1,1,1,11,0,5,5,,,,,1,0,0,6,,6,6,5,6,,0,0,0,6,,168,20,,,,42,19,18,,,106,,,,,,,,,,24,33,19,,,14,,,,,,,,3,3,4,1,,,1,,,,2,52,8,8,9,6
File,"XSLTLiaison.java",XSLTLiaison.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,70,6,,,,6,5,0,,,59,,,,,,,,,,4,5,5,,,0,,,,,,,,0,0,0,0,,,0,,,,9,83,0,0,0,0
File,"XSLTProcess.java",XSLTProcess.java,2,2,2,1,17,1,11,5,,,,,1,0,0,8,,8,8,5,8,,0,1,0,7,,314,43,,,,102,30,59,,,176,,,,,,,,,,57,80,32,,,48,,,,,,,,11,11,11,1,,,3,,,,1,73,22,22,22,8
File,"XalanLiaison.java",XalanLiaison.java,1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,87,9,,,,20,13,4,,,59,,,,,,,,,,12,15,12,,,3,,,,,,,,1,1,1,1,,,0,,,,2,95,3,3,3,3
File,"XmlLogger.java",XmlLogger.java,2,2,2,1,15,2,12,1,,,,,1,3,10,11,,11,8,7,11,,0,3,0,8,,269,40,,,,155,49,100,,,74,,,,,,,,,,103,131,53,,,78,,,,,,,,9,9,9,1,,,3,,,,0,48,29,27,29,11
File,"XslpLiaison.java",XslpLiaison.java,1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,88,10,,,,20,14,4,,,59,,,,,,,,,,13,16,13,,,3,,,,,,,,1,1,1,1,,,0,,,,2,95,3,3,3,3
File,"Zip.java",Zip.java,3,3,3,1,19,1,14,3,,,,,1,0,0,8,,8,8,4,8,,0,0,4,4,,239,26,,,,130,46,83,,,83,,,,,,,,,,75,98,44,,,54,,,,,,,,12,12,13,1,,,3,,,,0,64,24,24,25,8
File,"build.xml",build.xml,0,0,0,0,283,36,199,48,,,,,0,,,0,,0,,,,,,,,,,283,36,0,0,0,199,,,0,0,48,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,24,0,0,0,0
File,"buildAnt.xml",buildAnt.xml,0,0,0,0,84,11,51,22,,,,,0,,,0,,0,,,,,,,,,,84,11,0,0,0,51,,,0,0,22,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,43,0,0,0,0
Package,"com",,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,,0,,,,0,00,0,0,0,0
Package,"com.oreilly",,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,,0,,,,0,00,0,0,0,0
Package,"com.oreilly.servlet",MailMessage.java,1,1,1,1,8,0,6,2,,,,,2,1,0,,1,,31,9,32,,19,0,0,13,,448,43,,,,215,67,115,,,197,,,,,,,,,,111,167,71,,,96,,,,,,,,9,9,11,3,,,3,,,,0,92,54,54,58,34
