Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.cassandra.db.columniterator.SimpleAbstractColumnIterator.close",SimpleAbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Class,"org.apache.cassandra.db.columniterator.SimpleSliceReader",SimpleSliceReader.java,1,1,2,1,10,0,9,0,2,12,12,0,,0,0,,,,5,7,5,5,0,0,1,4,,66,8,,,,58,14,24,,,0,,,,,,,,,,26,36,14,,,22,,,,,,,,4,4,5,3,,2,1,,60,60,0.00,9,9,10,7
Public Constructor,"org.apache.cassandra.db.columniterator.SimpleSliceReader.SimpleSliceReader",SimpleSliceReader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,1,,,,18,1,11,,,0,,,,,,,14,2,0,9,11,1,,,10,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.columniterator.SimpleSliceReader.close",SimpleSliceReader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.cassandra.db.columniterator.SimpleSliceReader.computeNext",SimpleSliceReader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,2,,,,19,2,11,,,0,,,,,,,11,5,1,8,12,2,,,10,,,4,4,5,3,3,,,,,2,,1,2,,,0.00,4,4,5,3
Public Method,"org.apache.cassandra.db.columniterator.SimpleSliceReader.getColumnFamily",SimpleSliceReader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.columniterator.SimpleSliceReader.getKey",SimpleSliceReader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.cassandra.db.commitlog",AbstractCommitLogExecutorService.java,1,1,2,1,12,0,10,0,,,,,24,9,5,,10,,82,20,91,,11,7,3,70,,1501,167,,,,1020,274,445,,,323,,,,,,,,,,422,608,282,,,326,,,,,,,,18,18,19,9,,,4,,,,0.32,166,166,174,108
Public Abstract Class,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService",AbstractCommitLogExecutorService.java,1,1,1,1,6,0,5,0,2,0,0,1,,1,0,,,,6,1,7,7,0,0,1,6,,53,7,,,,40,10,12,,,6,,,,,,,,,,10,19,10,,,9,,,,,,,,2,2,2,1,,2,1,,85,85,0.15,8,8,8,7
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.awaitTermination",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.getActiveCount",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,4,1,1,,,3,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.getCompletedTasks",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,4,1,1,,,3,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.isShutdown",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.isTerminated",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Static Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.registerMBean",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,,,,12,2,5,,,0,,,,,,,2,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService.shutdownNow",AbstractCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Class,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService",BatchCommitLogExecutorService.java,1,1,2,1,12,0,11,0,3,4,4,0,,0,0,,,,10,5,10,17,0,1,2,7,,167,19,,,,142,29,62,,,7,,,,,,,,,,48,75,28,,,47,,,,,,,,6,6,8,3,,3,1,,84,80,0.05,18,18,20,12
Public Constructor,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.BatchCommitLogExecutorService",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.BatchCommitLogExecutorService",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,1,,,,18,3,9,,,0,,,,,,,5,1,0,6,10,3,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.BatchCommitLogExecutorService.(Anon_1)",BatchCommitLogExecutorService.java,3,3,3,1,8,0,8,0,1,2,2,0,,0,0,,,,1,0,1,3,0,0,0,1,,9,0,,,,9,0,4,,,0,,,,,,,,,,1,4,1,,,3,,,,,,,,3,3,3,1,,2,2,,0,0,0.00,3,3,3,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.BatchCommitLogExecutorService.(Anon_1).runMayThrow",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,8,0,4,,,0,,,,,,,2,3,0,1,4,1,,,3,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Private Static Generic Class,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask",BatchCommitLogExecutorService.java,1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,1,3,3,0,0,0,3,,21,3,,,,18,6,4,,,0,,,,,,,,,,5,9,5,,,4,,,,,,,,1,1,1,1,,2,0,,33,33,0.00,3,3,3,3
Public Constructor,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask.CheaterFutureTask",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask.V",BatchCommitLogExecutorService.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask.getRawCallable",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask.set",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.add",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,,,,15,1,6,,,0,,,,,,,2,3,0,3,5,1,,,4,,,3,3,3,1,3,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.awaitTermination",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.execute",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,,,,11,1,4,,,0,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.getPendingTasks",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Generic Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.newTaskFor",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Generic Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.newTaskFor",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.newTaskFor.T",BatchCommitLogExecutorService.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.newTaskFor.T",BatchCommitLogExecutorService.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.processWithSyncBatch",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,46,3,,,,37,4,24,,,6,,,,,,,17,10,1,18,24,5,,,19,,,6,6,8,3,3,,,,,2,,1,2,,,0.16,6,6,8,3
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.shutdown",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,,,,13,1,7,,,0,,,,,,,1,1,0,4,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.shutdown.(Anon_2)",BatchCommitLogExecutorService.java,2,2,2,1,7,0,7,0,1,1,1,0,,0,0,,,,1,0,1,3,0,0,0,1,,8,0,,,,8,0,5,,,0,,,,,,,,,,3,5,1,,,4,,,,,,,,2,2,2,1,,2,1,,0,0,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.shutdown.(Anon_2).runMayThrow",BatchCommitLogExecutorService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,0,5,,,0,,,,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Interface,"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorServiceMBean",BatchCommitLogExecutorServiceMBean.java,0,0,0,0,0,0,0,0,1,0,0,1,,0,0,,,,0,0,0,3,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Class,"org.apache.cassandra.db.commitlog.CommitLog",CommitLog.java,3,3,4,2,29,1,23,4,1,22,22,0,,2,3,,,,10,3,12,12,1,4,0,7,,447,42,,,,326,58,187,,,83,,,,,,,,,,131,197,64,,,133,,,,,,,,18,18,19,9,,1,3,,69,66,0.25,46,46,48,26
Private Constructor,"org.apache.cassandra.db.commitlog.CommitLog.CommitLog",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,2,,,,16,1,9,,,8,,,,,,,10,2,0,5,7,1,,,6,,,3,3,3,1,1,,,,,0,,1,0,,,0.50,3,3,3,1
Class,"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder",CommitLog.java,1,1,1,1,9,0,8,0,3,3,3,0,,0,0,,,,3,2,3,3,1,0,0,2,,35,3,,,,31,6,11,,,1,,,,,,,,,,10,16,6,,,10,,,,,,,,3,3,3,1,,1,2,,33,0,0.03,5,5,5,3
Constructor,"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder.LogRecordAdder",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder.call",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,5,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder.run",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,,,,16,1,7,,,1,,,,,,,6,3,0,4,7,1,,,6,,,3,3,3,1,1,,,,,0,,2,0,,,0.06,3,3,3,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.add",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.commitlog.CommitLog.currentSegment",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.discardCompletedSegments",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,0,,,,23,3,10,,,0,,,,,,,2,3,0,6,9,3,,,6,,,3,3,3,1,3,,,,,0,,1,0,,,0.00,3,3,3,1
Anonymous Class,"org.apache.cassandra.db.commitlog.CommitLog.discardCompletedSegments.(Anon_4)",CommitLog.java,1,1,1,1,5,0,5,0,1,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,0,,,,6,0,3,,,0,,,,,,,,,,2,3,1,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.discardCompletedSegments.(Anon_4).call",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,0,3,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.commitlog.CommitLog.discardCompletedSegmentsInternal",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,55,2,,,,34,4,23,,,19,,,,,,,21,20,1,16,23,4,,,19,,,7,7,8,3,3,,,,,3,,3,2,,,0.56,7,7,8,3
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.getContext",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,,,,22,3,9,,,0,,,,,,,3,3,0,5,8,3,,,5,,,3,3,3,3,3,,,,,3,,1,3,,,0.00,3,3,3,3
Anonymous Class,"org.apache.cassandra.db.commitlog.CommitLog.getContext.(Anon_3)",CommitLog.java,1,1,1,1,4,0,4,0,1,3,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,,,,5,0,2,,,0,,,,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.getContext.(Anon_3).call",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,0,2,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.commitlog.CommitLog.manages",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,,,,9,1,4,,,0,,,,,,,3,3,0,2,6,2,,,4,,,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Public Static Method,"org.apache.cassandra.db.commitlog.CommitLog.recover",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,1,,,,26,4,16,,,4,,,,,,,11,4,1,11,17,5,,,12,,,4,4,4,1,1,,,,,0,,2,0,,,0.15,4,4,4,1
Public Static Method,"org.apache.cassandra.db.commitlog.CommitLog.recover",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,167,16,,,,134,24,93,,,19,,,,,,,43,13860,4,63,92,28,,,64,,,18,18,19,9,23,,,,,23,,1,18,,,0.14,18,18,19,9
Anonymous Class,"org.apache.cassandra.db.commitlog.CommitLog.recover.(Anon_1)",CommitLog.java,1,1,2,1,7,0,4,3,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,8,0,,,,5,0,2,,,3,,,,,,,,,,1,2,1,,,1,,,,,,,,1,1,2,1,,2,0,,0,0,0.60,1,1,2,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.recover.(Anon_1).accept",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,4,0,2,,,3,,,,,,,3,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.75,1,1,2,1
Anonymous Class,"org.apache.cassandra.db.commitlog.CommitLog.recover.(for_loop_3).(Anon_2)",CommitLog.java,6,6,8,4,25,2,19,4,1,7,7,0,,0,0,,,,1,0,1,3,0,0,0,1,,26,2,,,,20,2,13,,,4,,,,,,,,,,7,14,4,,,10,,,,,,,,6,6,8,4,,2,2,,0,0,0.20,6,6,8,4
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.recover.(for_loop_3).(Anon_2).runMayThrow",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,2,,,,19,2,13,,,4,,,,,,,14,11,1,7,14,4,,,10,,,6,6,8,4,2,,,,,2,,2,2,,,0.21,6,6,8,4
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.resetUnsafe",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLog.shutdownBlocking",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.commitlog.CommitLog.sync",CommitLog.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.db.commitlog.CommitLogHeader",CommitLogHeader.java,1,1,1,1,6,0,6,0,1,3,3,0,,4,1,,,,10,1,14,14,9,1,0,4,,185,21,,,,134,31,61,,,34,,,,,,,,,,53,83,35,,,48,,,,,,,,2,2,2,1,,1,1,,60,57,0.25,19,19,20,14
Constructor,"org.apache.cassandra.db.commitlog.CommitLogHeader.CommitLogHeader",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Constructor,"org.apache.cassandra.db.commitlog.CommitLogHeader.CommitLogHeader",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Class,"org.apache.cassandra.db.commitlog.CommitLogHeader.CommitLogHeaderSerializer",CommitLogHeader.java,3,3,3,1,22,2,19,2,2,1,1,0,,0,0,,,,2,0,2,2,0,0,0,2,,49,5,,,,42,9,25,,,5,,,,,,,,,,23,31,11,,,20,,,,,,,,4,4,4,1,,1,1,,0,0,0.12,6,6,6,2
Public Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.CommitLogHeaderSerializer.deserialize",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,2,,,,24,6,15,,,0,,,,,,,7,8,1,14,18,7,,,11,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.CommitLogHeaderSerializer.serialize",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,2,,,,15,2,10,,,5,,,,,,,7,2,0,9,12,3,,,9,,,2,2,2,1,0,,,,,0,,1,0,,,0.33,2,2,2,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.dirtyString",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,2,4,,,0,,,,,,,5,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.getHeaderPathFromSegment",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.getHeaderPathFromSegmentPath",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.getPosition",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,2,2,,,0,,,,,,,2,1,0,2,3,2,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.getReplayPosition",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.isDirty",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.isSafeToDelete",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.readCommitLogHeader",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,13,2,6,,,0,,,,,,,3,1,0,4,6,2,,,4,,,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.toString",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,11,2,6,,,0,,,,,,,6,2,0,5,8,3,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.turnOff",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.commitlog.CommitLogHeader.turnOn",CommitLogHeader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
