Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Abstract Method,"org.apache.cassandra.db.context.IContext.diff",IContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,,,,1,1,0,,,14,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,14.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.context.IContext.merge",IContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,1,1,0,,,10,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,10.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.context.IContext.toString",IContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,1,1,0,,,7,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0
Package,"org.apache.cassandra.db.filter",AbstractColumnIterator.java,1,1,2,1,9,0,8,0,,,,,21,11,8,,9,,127,35,138,,0,3,7,128,,1729,219,,,,1211,378,518,,,302,,,,,,,,,,523,774,394,,,380,,,,,,,,7,7,8,7,,,3,,,,0.25,244,240,266,156
Public Abstract Class,"org.apache.cassandra.db.filter.AbstractColumnIterator",AbstractColumnIterator.java,1,1,1,1,3,0,3,0,2,0,0,1,,0,0,,,,2,0,2,2,0,0,0,2,,10,1,,,,9,3,1,,,0,,,,,,,,,,1,4,3,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,2,2,2,2
Public Method,"org.apache.cassandra.db.filter.AbstractColumnIterator.close",AbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.AbstractColumnIterator.remove",AbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,0,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.db.filter.ColumnCounter",ColumnCounter.java,1,1,1,1,4,0,4,0,1,3,3,1,,1,0,,,,3,2,4,4,0,0,1,3,,90,13,,,,67,15,28,,,10,,,,,,,,,,27,42,16,,,26,,,,,,,,2,2,2,1,,1,1,,50,50,0.15,5,5,6,4
Public Static Class,"org.apache.cassandra.db.filter.ColumnCounter.GroupByPrefix",ColumnCounter.java,4,4,4,4,26,3,18,5,1,6,6,0,,0,0,,,,2,3,2,6,0,0,0,2,,61,8,,,,43,8,21,,,10,,,,,,,,,,20,29,9,,,20,,,,,,,,7,7,7,7,,2,3,,16,16,0.23,8,8,9,8
Public Constructor,"org.apache.cassandra.db.filter.ColumnCounter.GroupByPrefix.GroupByPrefix",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,1,,,,6,1,3,,,10,,,,,,,3,1,0,3,4,1,,,3,,,1,1,2,1,0,,,,,0,,0,0,,,1.67,1,1,2,1
Public Method,"org.apache.cassandra.db.filter.ColumnCounter.GroupByPrefix.count",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,5,,,,31,3,18,,,0,,,,,,,7,9,1,14,21,4,,,17,,,7,7,7,7,6,,,,,6,,3,6,,,0.00,7,7,7,7
Public Method,"org.apache.cassandra.db.filter.ColumnCounter.count",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,,,,7,1,4,,,0,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.ColumnCounter.ignored",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Static Method,"org.apache.cassandra.db.filter.ColumnCounter.isLive",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Method,"org.apache.cassandra.db.filter.ColumnCounter.live",ColumnCounter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.db.filter.ColumnSlice",ColumnSlice.java,1,1,2,1,5,0,5,0,1,3,3,0,,0,3,,,,6,2,6,6,0,0,0,6,,128,20,,,,106,36,48,,,2,,,,,,,,,,44,65,33,,,32,,,,,,,,2,2,4,1,,1,1,,0,0,0.02,8,8,14,6
Public Constructor,"org.apache.cassandra.db.filter.ColumnSlice.ColumnSlice",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,0,,,,6,1,3,,,0,,,,,,,3,1,0,3,4,1,,,3,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Static Class,"org.apache.cassandra.db.filter.ColumnSlice.NavigableMapIterator",ColumnSlice.java,4,4,4,2,19,1,16,1,1,2,2,0,,0,0,,,,2,4,2,2,0,0,1,1,,48,6,,,,40,8,20,,,2,,,,,,,,,,15,24,8,,,16,,,,,,,,7,7,7,4,,2,3,,25,25,0.05,8,8,8,5
Public Constructor,"org.apache.cassandra.db.filter.ColumnSlice.NavigableMapIterator.NavigableMapIterator",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.cassandra.db.filter.ColumnSlice.NavigableMapIterator.computeNext",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,3,,,,28,2,17,,,2,,,,,,,12,11,1,9,16,2,,,14,,,7,7,7,4,6,,,,,3,,3,3,,,0.07,7,7,7,4
Public Static Class,"org.apache.cassandra.db.filter.ColumnSlice.Serializer",ColumnSlice.java,1,1,1,1,7,0,7,0,2,3,3,0,,0,0,,,,3,0,3,3,0,0,0,3,,28,4,,,,24,10,12,,,0,,,,,,,,,,12,16,10,,,6,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.Serializer.deserialize",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,6,3,3,,,0,,,,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.Serializer.serialize",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.Serializer.serializedSize",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,2,,,,10,5,7,,,0,,,,,,,3,1,0,7,8,5,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.equals",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,7,2,4,,,0,,,,,,,2,2,0,3,5,2,,,3,,,2,2,3,1,1,,,,,0,,1,0,,,0.00,2,2,3,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.hashCode",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,2,2,,,0,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.includes",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,3,1,0,,,,,0,,0,0,,,0.00,1,1,3,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.isAlwaysEmpty",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,,,,5,2,2,,,0,,,,,,,3,1,0,2,3,2,,,1,,,2,2,4,1,0,,,,,0,,0,0,,,0.00,2,2,4,1
Public Method,"org.apache.cassandra.db.filter.ColumnSlice.toString",ColumnSlice.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Class,"org.apache.cassandra.db.filter.ExtendedFilter",ExtendedFilter.java,2,2,3,1,10,0,9,0,1,11,11,2,,2,1,,,,11,5,13,13,0,0,1,12,,315,36,,,,236,52,116,,,43,,,,,,,,,,86,141,55,,,86,,,,,,,,6,4,6,1,,1,2,,67,67,0.18,23,19,26,8
Private Static Class,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter",ExtendedFilter.java,1,1,1,1,4,0,4,0,1,4,4,0,,0,0,,,,6,0,6,19,0,0,0,6,,32,5,,,,27,7,6,,,0,,,,,,,,,,6,13,7,,,6,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,6,6,6,6
Public Constructor,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.EmptyClauseFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.getClause",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.getExtraFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.initialFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.isSatisfiedBy",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.EmptyClauseFilter.prune",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Constructor,"org.apache.cassandra.db.filter.ExtendedFilter.ExtendedFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,0,,,,14,1,11,,,0,,,,,,,9,4,1,9,12,1,,,11,,,3,3,5,1,0,,,,,0,,1,0,,,0.00,3,3,5,1
Private Static Class,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses",ExtendedFilter.java,3,3,3,2,14,0,12,1,1,14,14,1,,0,0,,,,8,2,8,21,0,1,1,6,,131,11,,,,106,19,59,,,14,,,,,,,,,,39,67,23,,,44,,,,,,,,5,5,8,5,,2,3,,43,43,0.13,24,24,27,18
Public Constructor,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.FilterWithClauses",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,,,,7,1,4,,,0,,,,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.computeInitialFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,0,,,,30,2,17,,,3,,,,,,,10,5,1,9,15,3,,,12,,,5,5,5,4,5,,,,,5,,3,5,,,0.10,5,5,5,4
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.getClause",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.getExtraFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,1,,,,13,2,8,,,2,,,,,,,7,4,1,5,10,3,,,7,,,4,4,4,1,1,,,,,0,,2,0,,,0.15,4,4,4,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.initialFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.isSatisfiedBy",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,,,,14,4,9,,,3,,,,,,,10,4,1,6,11,5,,,6,,,5,5,5,4,6,,,,,6,,2,6,,,0.21,5,5,5,4
Private Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.needsExtraQuery",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,2,,,,20,2,13,,,1,,,,,,,6,5,1,6,12,3,,,9,,,5,5,8,5,5,,,,,5,,2,5,,,0.05,5,5,8,5
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithClauses.prune",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,,,,9,3,6,,,0,,,,,,,6,2,0,5,7,3,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Private Static Class,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithCompositeClauses",ExtendedFilter.java,1,1,1,1,5,0,5,0,1,4,4,0,,0,0,,,,2,0,2,23,0,0,1,1,,23,1,,,,14,5,5,,,8,,,,,,,,,,3,6,4,,,2,,,,,,,,2,2,2,1,,3,0,,0,0,0.57,3,3,3,2
Public Constructor,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithCompositeClauses.FilterWithCompositeClauses",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.cassandra.db.filter.ExtendedFilter.FilterWithCompositeClauses.computeInitialFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,7,3,4,,,0,,,,,,,2,1,0,2,3,2,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.cassandra.db.filter.ExtendedFilter.create",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,0,,,,15,1,8,,,0,,,,,,,6,3,0,3,6,1,,,5,,,4,4,5,1,1,,,,,0,,2,0,,,0.00,4,4,5,1
Public Abstract Method,"org.apache.cassandra.db.filter.ExtendedFilter.getClause",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.ExtendedFilter.getExtraFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,1,1,0,,,5,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.ExtendedFilter.initialFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,1,1,0,,,1,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.ExtendedFilter.isSatisfiedBy",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.lastCounted",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.maxColumns",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.maxRows",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.originalFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Method,"org.apache.cassandra.db.filter.ExtendedFilter.prune",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Static Method,"org.apache.cassandra.db.filter.ExtendedFilter.satisfies",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,0,,,,18,1,13,,,0,,,,,,,1,6,1,6,8,1,,,7,,,6,2,6,1,15,,,,,0,,1,0,,,0.00,6,2,6,1
Public Method,"org.apache.cassandra.db.filter.ExtendedFilter.updateFilter",ExtendedFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,2,,,,9,2,6,,,5,,,,,,,3,4,1,4,7,2,,,5,,,3,3,3,1,1,,,,,0,,1,0,,,0.56,3,3,3,1
Public Interface,"org.apache.cassandra.db.filter.IDiskAtomFilter",IDiskAtomFilter.java,0,0,0,0,0,0,0,0,0,10,10,2,,0,0,,,,9,0,9,9,0,0,0,9,,91,12,,,,55,18,20,,,24,,,,,,,,,,23,32,18,,,14,,,,,,,,0,0,0,0,,0,0,,0,0,0.44,0,0,0,0
Public Static Class,"org.apache.cassandra.db.filter.IDiskAtomFilter.Serializer",IDiskAtomFilter.java,1,1,1,1,9,0,9,0,2,6,6,0,,0,1,,,,4,0,4,4,0,0,0,4,,47,4,,,,43,8,20,,,0,,,,,,,,,,14,22,8,,,14,,,,,,,,2,2,2,1,,1,1,,100,100,0.00,7,7,7,4
Public Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.Serializer.deserialize",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.Serializer.deserialize",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,,,,13,2,6,,,0,,,,,,,4,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.Serializer.serialize",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,,,,13,1,6,,,0,,,,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.Serializer.serializedSize",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,,,,9,2,6,,,0,,,,,,,3,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.collectReducedColumns",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,1,1,0,,,5,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.filterSuperColumn",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.getColumnComparator",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.getLiveCount",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.getMemtableColumnIterator",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.getSSTableColumnIterator",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.getSSTableColumnIterator",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,1,1,0,,,7,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.isReversed",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,1,1,0,,,0,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.IDiskAtomFilter.updateColumnsLimit",IDiskAtomFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,1,0,,,0,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Class,"org.apache.cassandra.db.filter.NamesQueryFilter",NamesQueryFilter.java,1,1,1,1,5,0,5,0,2,18,18,0,,0,1,,,,14,2,14,14,0,0,0,14,,151,21,,,,126,33,51,,,4,,,,,,,,,,39,75,36,,,39,,,,,,,,5,5,5,1,,1,2,,71,53,0.03,22,22,23,14
Public Constructor,"org.apache.cassandra.db.filter.NamesQueryFilter.NamesQueryFilter",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.NamesQueryFilter.NamesQueryFilter",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.NamesQueryFilter.NamesQueryFilter",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"org.apache.cassandra.db.filter.NamesQueryFilter.Serializer",NamesQueryFilter.java,2,2,2,1,10,0,9,0,2,5,5,0,,0,0,,,,4,0,4,4,0,0,0,4,,46,3,,,,41,12,22,,,2,,,,,,,,,,17,29,14,,,15,,,,,,,,3,3,3,1,,1,1,,0,0,0.05,10,10,10,4
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.Serializer.deserialize",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,,,,11,5,8,,,0,,,,,,,6,2,0,7,9,5,,,4,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
