Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Class,"org.apache.cassandra.db.ArrayBackedSortedColumns.ForwardSortedCollection",ArrayBackedSortedColumns.java,1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,2,0,2,2,0,0,0,2,,12,1,,,,11,3,2,,,0,,,,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ForwardSortedCollection.iterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ForwardSortedCollection.size",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Class,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection",ArrayBackedSortedColumns.java,1,1,1,1,13,1,11,0,1,1,1,0,,0,0,,,,2,0,2,2,0,0,0,2,,30,4,,,,26,3,10,,,0,,,,,,,,,,6,12,7,,,5,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.iterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,3,,,,19,1,9,,,0,,,,,,,1,1,0,5,9,5,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.iterator.(Anon_2)",ArrayBackedSortedColumns.java,1,1,1,1,4,0,4,0,1,3,3,0,,0,0,,,,3,1,3,3,0,0,0,3,,17,3,,,,14,0,7,,,0,,,,,,,,,,4,7,4,,,3,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.iterator.(Anon_2).hasNext",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,0,2,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.iterator.(Anon_2).next",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,2,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.iterator.(Anon_2).remove",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,2,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.ReverseSortedCollection.size",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Class,"org.apache.cassandra.db.ArrayBackedSortedColumns.SlicesIterator",ArrayBackedSortedColumns.java,6,6,7,2,20,3,16,1,1,4,4,0,,0,0,,,,2,6,2,2,0,0,1,1,,52,9,,,,41,12,26,,,2,,,,,,,,,,22,31,12,,,19,,,,,,,,10,10,11,4,,2,2,,25,25,0.05,13,13,14,5
Public Constructor,"org.apache.cassandra.db.ArrayBackedSortedColumns.SlicesIterator.SlicesIterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,,,,6,1,3,,,0,,,,,,,5,1,0,3,4,1,,,3,,,3,3,3,1,0,,,,,0,,0,0,,,0.00,3,3,3,1
Protected Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.SlicesIterator.computeNext",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,6,,,,26,4,21,,,2,,,,,,,12,19,1,13,20,4,,,16,,,10,10,11,4,5,,,,,3,,2,3,,,0.08,10,10,11,4
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.addAll",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,3,,,,41,6,26,,,1,,,,,,,16,17,1,19,26,6,,,20,,,11,11,12,1,3,,,,,0,,2,0,,,0.02,11,11,12,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.addAllWithSizeDelta",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.addColumn",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,2,,,,26,3,15,,,15,,,,,,,10,5,1,9,14,3,,,11,,,6,6,6,1,4,,,,,0,,2,0,,,0.58,6,6,6,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.binarySearch",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.binarySearch",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,0,,,,24,5,13,,,6,,,,,,,5,4,1,9,13,5,,,8,,,5,5,5,4,5,,,,,5,,2,5,,,0.25,5,5,5,4
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.clear",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.cloneMe",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.factory",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getColumn",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,2,2,,,0,,,,,,,3,1,0,2,3,2,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getColumnNames",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,4,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getComparator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getFactory",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getReverseSortedColumns",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,4,1,1,,,3,,,,,,,1,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.75,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.getSortedColumns",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.internalComparator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.isInsertReversed",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.iterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.iterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.removeColumn",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,6,2,3,,,0,,,,,,,2,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.replace",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,,,,11,2,6,,,0,,,,,,,5,4,1,4,7,2,,,5,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.resolveAgainst",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,,,,14,3,7,,,6,,,,,,,4,2,0,5,7,3,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.43,2,2,2,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.reverseIterator",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumns.size",ArrayBackedSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest",ArrayBackedSortedColumnsTest.java,2,2,2,1,10,1,8,0,1,9,9,0,,0,0,,,,13,0,13,13,0,8,0,5,,152,29,,,,120,38,71,,,3,,,,,,,,,,71,101,43,,,58,,,,,,,,5,5,5,1,,1,1,,0,0,0.03,31,31,33,13
Private Generic Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.assertSame",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Generic Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.assertSame",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,7,1,4,,,0,,,,,,,4,4,1,2,5,1,,,4,,,3,3,5,1,0,,,,,0,,1,0,,,0.00,3,3,5,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.assertSame",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,,,,9,2,4,,,0,,,,,,,4,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
TypeVariable,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.assertSame.T",ArrayBackedSortedColumnsTest.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.assertSame.T",ArrayBackedSortedColumnsTest.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testAdd",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testAddAll",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testAddAllInternal",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,5,,,,19,6,16,,,0,,,,,,,12,4,1,18,21,8,,,13,,,5,5,5,1,0,,,,,0,,1,0,,,0.00,5,5,5,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testAddInternal",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,2,,,,11,4,8,,,0,,,,,,,10,2,0,9,11,5,,,6,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testGetCollection",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testGetCollectionInternal",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,3,,,,14,5,11,,,0,,,,,,,10,4,1,11,15,7,,,8,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testGetNames",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,5,1,2,,,0,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testGetNamesInternal",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,2,,,,11,4,8,,,0,,,,,,,8,4,1,8,12,6,,,6,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testIterator",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,4,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Private Method,"org.apache.cassandra.db.ArrayBackedSortedColumnsTest.testIteratorInternal",ArrayBackedSortedColumnsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,5,,,,13,4,10,,,2,,,,,,,11,4,1,10,14,6,,,8,,,4,4,4,1,0,,,,,0,,1,0,,,0.15,4,4,4,1
Public Class,"org.apache.cassandra.db.AtomicSortedColumns",AtomicSortedColumns.java,1,1,1,1,6,0,6,0,2,11,11,0,,1,1,,,,28,1,29,29,0,3,0,26,,382,46,,,,300,68,123,,,37,,,,,,,,,,105,165,70,,,95,,,,,,,,4,4,4,4,,1,3,,27,10,0.12,42,42,44,36
Anonymous Class,"org.apache.cassandra.db.AtomicSortedColumns.(Anon_1)",AtomicSortedColumns.java,1,1,1,1,4,0,4,0,2,3,3,0,,0,0,,,,2,0,2,2,0,0,0,2,,10,1,,,,9,0,4,,,0,,,,,,,,,,2,4,2,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,2,2,2,2
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.(Anon_1).create",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,0,2,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.(Anon_1).fromSorted",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,0,2,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Constructor,"org.apache.cassandra.db.AtomicSortedColumns.AtomicSortedColumns",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Constructor,"org.apache.cassandra.db.AtomicSortedColumns.AtomicSortedColumns",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Constructor,"org.apache.cassandra.db.AtomicSortedColumns.AtomicSortedColumns",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Class,"org.apache.cassandra.db.AtomicSortedColumns.Holder",AtomicSortedColumns.java,2,2,3,1,11,0,10,0,1,9,9,0,,0,0,,,,9,2,9,9,9,0,0,0,,118,10,,,,102,22,48,,,7,,,,,,,,,,37,57,22,,,35,,,,,,,,13,13,14,5,,1,4,,50,16,0.07,26,26,27,13
Constructor,"org.apache.cassandra.db.AtomicSortedColumns.Holder.Holder",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Constructor,"org.apache.cassandra.db.AtomicSortedColumns.Holder.Holder",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Constructor,"org.apache.cassandra.db.AtomicSortedColumns.Holder.Holder",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.addColumn",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37,1,,,,32,5,19,,,4,,,,,,,9,6,1,12,18,5,,,13,,,6,6,6,5,7,,,,,7,,4,6,,,0.12,6,6,6,5
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.clear",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.cloneMe",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.retainAll",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,0,,,,36,7,21,,,1,,,,,,,10,10,1,15,21,7,,,14,,,13,13,14,1,2,,,,,0,,3,0,,,0.03,13,13,14,1
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.with",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.apache.cassandra.db.AtomicSortedColumns.Holder.with",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.addAll",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.addAllWithSizeDelta",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,36,3,,,,21,4,12,,,12,,,,,,,10,3,0,10,14,5,,,9,,,4,4,4,4,2,,,,,2,,3,2,,,0.57,4,4,4,4
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.addColumn",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,,,,11,2,5,,,0,,,,,,,4,1,0,5,6,2,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.clear",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,10,2,4,,,0,,,,,,,3,1,0,4,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.cloneMe",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.delete",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,,,,10,3,5,,,1,,,,,,,4,3,0,3,6,3,,,3,,,3,3,4,3,2,,,,,2,,2,2,,,0.10,3,3,4,3
Public Static Method,"org.apache.cassandra.db.AtomicSortedColumns.factory",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getColumn",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getColumnNames",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getComparator",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getDeletionInfo",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getEstimatedColumnCount",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.db.AtomicSortedColumns.getFactory",AtomicSortedColumns.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
