Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Method,"org.apache.cassandra.db.commitlog.CommitLogSegment.writeCommitLogHeader",CommitLogSegment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,,,,6,1,3,,,0,,,,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.commitlog.CommitLogSegment.writeHeader",CommitLogSegment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Package,"org.apache.cassandra.db.filter",AbstractColumnIterator.java,2,2,2,1,10,0,9,0,,,,,14,4,1,,10,,53,24,57,,0,2,5,50,,961,125,,,,583,204,244,,,260,,,,,,,,,,270,387,209,,,178,,,,,,,,11,11,21,7,,,4,,,,0,45,110,110,141,77
Public Abstract Class,"org.apache.cassandra.db.filter.AbstractColumnIterator",AbstractColumnIterator.java,1,1,1,1,3,0,3,0,2,0,0,1,,0,0,,,,2,0,2,2,0,0,0,2,,10,1,,,,9,3,1,,,0,,,,,,,,,,1,4,3,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0,00,2,2,2,2
Public Method,"org.apache.cassandra.db.filter.AbstractColumnIterator.close",AbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.AbstractColumnIterator.remove",AbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,1,,,0,,,,,,,0,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Interface,"org.apache.cassandra.db.filter.ColumnIterator",ColumnIterator.java,0,0,0,0,0,0,0,0,1,1,1,3,,0,0,,,,2,0,2,2,0,0,0,2,,11,1,,,,5,3,0,,,5,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,1,00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.ColumnIterator.close",ColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,1,1,0,,,1,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1,00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.ColumnIterator.getColumnFamily",ColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Class,"org.apache.cassandra.db.filter.IdentityQueryFilter",IdentityQueryFilter.java,1,1,1,1,6,0,4,2,1,2,2,0,,0,0,,,,2,0,2,18,0,0,0,2,,16,1,,,,11,3,2,,,4,,,,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,3,0,,0,0,0,36,2,2,2,2
Public Constructor,"org.apache.cassandra.db.filter.IdentityQueryFilter.IdentityQueryFilter",IdentityQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,0,,,,4,1,1,,,3,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,75,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.IdentityQueryFilter.filterSuperColumn",IdentityQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,4,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,25,1,1,1,1
Public Class,"org.apache.cassandra.db.filter.NamesQueryFilter",NamesQueryFilter.java,1,1,1,1,7,0,7,0,1,10,10,0,,1,0,,,,6,1,7,17,0,1,0,6,,61,7,,,,54,13,19,,,0,,,,,,,,,,15,29,14,,,15,,,,,,,,3,3,3,1,,2,2,,57,57,0,00,11,11,11,7
Public Constructor,"org.apache.cassandra.db.filter.NamesQueryFilter.NamesQueryFilter",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.NamesQueryFilter.NamesQueryFilter",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.collectReducedColumns",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,,,,9,2,4,,,0,,,,,,,4,3,0,2,5,2,,,3,,,3,3,3,1,0,,,,,0,,2,0,,,0,00,3,3,3,1
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.filterSuperColumn",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,11,1,4,,,0,,,,,,,5,3,0,2,6,2,,,4,,,3,3,3,1,0,,,,,0,,2,0,,,0,00,3,3,3,1
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.getMemColumnIterator",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.getSSTableColumnIterator",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Private Static Method,"org.apache.cassandra.db.filter.NamesQueryFilter.getSingleColumnSet",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,,,,13,4,6,,,0,,,,,,,2,1,0,5,7,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.filter.NamesQueryFilter.getSingleColumnSet.(Anon_1)",NamesQueryFilter.java,2,2,2,1,4,0,4,0,1,0,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,,,,5,0,2,,,0,,,,,,,,,,1,2,1,,,1,,,,,,,,2,2,2,1,,2,0,,0,0,0,00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.NamesQueryFilter.getSingleColumnSet.(Anon_1).compare",NamesQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,2,,,0,,,,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0,00,2,2,2,1
Public Abstract Class,"org.apache.cassandra.db.filter.QueryFilter",QueryFilter.java,1,1,1,1,10,0,8,1,1,10,10,2,,1,0,,,,9,2,10,10,0,0,1,9,,96,14,,,,60,17,22,,,24,,,,,,,,,,22,33,21,,,12,,,,,,,,1,1,5,1,,1,0,,66,66,0,40,6,6,10,6
Protected Constructor,"org.apache.cassandra.db.filter.QueryFilter.QueryFilter",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.QueryFilter.collectCollatedColumns",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,4,,,,22,4,11,,,2,,,,,,,1,1,0,8,12,7,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0,09,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.filter.QueryFilter.collectCollatedColumns.(Anon_2)",QueryFilter.java,1,1,1,1,4,0,4,0,1,3,3,0,,0,0,,,,3,1,3,9,0,0,2,1,,19,3,,,,16,1,9,,,0,,,,,,,,,,6,9,5,,,4,,,,,,,,1,1,1,1,,3,0,,33,33,0,00,3,3,3,3
Protected Method,"org.apache.cassandra.db.filter.QueryFilter.collectCollatedColumns.(Anon_2).getReduced",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,6,1,4,,,0,,,,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.cassandra.db.filter.QueryFilter.collectCollatedColumns.(Anon_2).isEqual",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,2,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.QueryFilter.collectCollatedColumns.(Anon_2).reduce",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,2,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Abstract Method,"org.apache.cassandra.db.filter.QueryFilter.collectReducedColumns",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,1,1,0,,,5,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.db.filter.QueryFilter.filterSuperColumn",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Method,"org.apache.cassandra.db.filter.QueryFilter.getColumnComparator",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,10,1,4,,,0,,,,,,,1,1,0,2,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.filter.QueryFilter.getColumnComparator.(Anon_1)",QueryFilter.java,1,1,1,1,4,0,4,0,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,,,,5,0,2,,,0,,,,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.QueryFilter.getColumnComparator.(Anon_1).compare",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,0,2,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.QueryFilter.getColumnFamilyName",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Abstract Method,"org.apache.cassandra.db.filter.QueryFilter.getMemColumnIterator",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Method,"org.apache.cassandra.db.filter.QueryFilter.getMemColumnIterator",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Abstract Method,"org.apache.cassandra.db.filter.QueryFilter.getSSTableColumnIterator",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Static Method,"org.apache.cassandra.db.filter.QueryFilter.isRelevant",QueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,,,,6,2,3,,,5,,,,,,,7,1,0,2,3,2,,,1,,,1,1,5,1,0,,,,,0,,0,0,,,0,83,1,1,5,1
Public Class,"org.apache.cassandra.db.filter.QueryPath",QueryPath.java,1,1,1,1,5,0,5,0,1,3,3,0,,2,0,,,,7,3,9,9,0,0,0,9,,66,9,,,,57,17,23,,,0,,,,,,,,,,22,32,16,,,16,,,,,,,,4,4,6,1,,1,0,,66,0,0,00,15,15,17,9
Public Constructor,"org.apache.cassandra.db.filter.QueryPath.QueryPath",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,52,6,0,,,,6,1,3,,,0,,,,,,,4,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.QueryPath.QueryPath",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.QueryPath.QueryPath",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.QueryPath.QueryPath",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.cassandra.db.filter.QueryPath.QueryPath",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Method,"org.apache.cassandra.db.filter.QueryPath.column",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Method,"org.apache.cassandra.db.filter.QueryPath.deserialize",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,,,,7,4,4,,,0,,,,,,,5,1,0,4,5,4,,,1,,,4,4,4,1,0,,,,,0,,0,0,,,0,00,4,4,4,1
Public Method,"org.apache.cassandra.db.filter.QueryPath.serialize",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,,,,9,1,6,,,0,,,,,,,3,1,0,6,7,1,,,6,,,4,4,6,1,0,,,,,0,,0,0,,,0,00,4,4,6,1
Public Method,"org.apache.cassandra.db.filter.QueryPath.toString",QueryPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,,,,8,1,5,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.cassandra.db.filter.SSTableNamesIterator",SSTableNamesIterator.java,4,4,5,2,28,2,24,2,1,13,13,0,,0,0,,,,3,3,3,4,0,0,1,2,,95,11,,,,80,19,47,,,6,,,,,,,,,,36,55,22,,,33,,,,,,,,11,11,11,6,,3,4,,44,44,0,07,14,14,15,8
Public Constructor,"org.apache.cassandra.db.filter.SSTableNamesIterator.SSTableNamesIterator",SSTableNamesIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,76,8,,,,64,13,43,,,6,,,,,,,40,64,2,30,45,16,,,29,,,11,11,11,6,6,,,,,6,,4,4,,,0,09,11,11,11,6
Protected Method,"org.apache.cassandra.db.filter.SSTableNamesIterator.computeNext",SSTableNamesIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,6,1,3,,,0,,,,,,,4,2,0,2,4,1,,,3,,,2,2,3,1,1,,,,,0,,1,0,,,0,00,2,2,3,1
Public Method,"org.apache.cassandra.db.filter.SSTableNamesIterator.getColumnFamily",SSTableNamesIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Class,"org.apache.cassandra.db.filter.SSTableSliceIterator",SSTableSliceIterator.java,3,3,4,3,10,0,10,0,2,9,9,0,,0,0,,,,5,5,5,5,0,1,1,3,,187,26,,,,149,32,89,,,15,,,,,,,,,,64,102,31,,,71,,,,,,,,7,7,14,7,,2,2,,52,36,0,10,17,17,24,15
Class,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader",SSTableSliceIterator.java,3,3,6,2,19,2,16,1,1,11,11,0,,0,0,,,,5,5,5,5,0,0,0,5,,116,18,,,,90,17,56,,,10,,,,,,,,,,39,59,17,,,42,,,,,,,,11,11,21,7,,1,3,,52,36,0,11,19,19,30,11
Public Constructor,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader.ColumnGroupReader",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,4,,,,16,2,13,,,2,,,,,,,20,2,0,11,13,2,,,11,,,2,2,3,1,0,,,,,0,,1,0,,,0,12,2,2,3,1
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader.close",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader.getEmptyColumnFamily",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader.getNextBlock",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,15,51,7,,,,41,5,32,,,3,,,,,,,13,55,2,17,28,5,,,23,,,11,11,21,7,11,,,,,9,,2,8,,,0,07,11,11,21,7
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.ColumnGroupReader.pollColumn",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,,,,17,2,8,,,0,,,,,,,3,4,1,4,8,2,,,6,,,4,4,4,1,1,,,,,0,,3,0,,,0,00,4,4,4,1
Public Constructor,"org.apache.cassandra.db.filter.SSTableSliceIterator.SSTableSliceIterator",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,1,,,,12,4,8,,,1,,,,,,,12,2,0,7,9,3,,,6,,,2,2,2,1,0,,,,,0,,1,0,,,0,08,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.close",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,5,1,2,,,0,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,00,2,2,2,1
Protected Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.computeNext",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,,,,13,2,8,,,0,,,,,,,4,5,1,4,9,2,,,7,,,5,5,5,5,5,,,,,5,,2,5,,,0,00,5,5,5,5
Public Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.getColumnFamily",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Private Method,"org.apache.cassandra.db.filter.SSTableSliceIterator.isColumnNeeded",SSTableSliceIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,0,,,,17,1,14,,,1,,,,,,,3,7,1,7,14,1,,,13,,,7,7,14,7,6,,,,,6,,1,6,,,0,06,7,7,14,7
Public Abstract Class,"org.apache.cassandra.db.filter.SimpleAbstractColumnIterator",SimpleAbstractColumnIterator.java,1,1,1,1,1,0,1,0,2,0,0,2,,0,0,,,,1,0,1,1,0,0,0,1,,4,0,,,,4,2,0,,,0,,,,,,,,,,0,2,2,,,0,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.SimpleAbstractColumnIterator.close",SimpleAbstractColumnIterator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,1,0,,,0,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.cassandra.db.filter.SliceQueryFilter",SliceQueryFilter.java,2,2,3,1,13,1,11,1,1,10,10,1,,0,1,,,,6,4,6,16,0,0,0,6,,98,13,,,,79,20,41,,,6,,,,,,,,,,31,47,19,,,28,,,,,,,,7,7,13,4,,2,2,,53,43,0,08,17,17,23,11
Public Constructor,"org.apache.cassandra.db.filter.SliceQueryFilter.SliceQueryFilter",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,0,,,,8,1,5,,,0,,,,,,,6,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.SliceQueryFilter.collectReducedColumns",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,32,5,,,,25,4,18,,,2,,,,,,,14,33,2,8,15,4,,,11,,,7,7,13,4,4,,,,,4,,2,4,,,0,08,7,7,13,4
Public Method,"org.apache.cassandra.db.filter.SliceQueryFilter.filterSuperColumn",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,1,,,,26,6,14,,,4,,,,,,,13,6,1,11,15,6,,,9,,,5,5,5,3,3,,,,,3,,2,2,,,0,15,5,5,5,3
Public Method,"org.apache.cassandra.db.filter.SliceQueryFilter.getColumnComparator",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,2,2,2,1,0,,,,,0,,0,0,,,0,00,2,2,2,1
Public Method,"org.apache.cassandra.db.filter.SliceQueryFilter.getMemColumnIterator",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.cassandra.db.filter.SliceQueryFilter.getSSTableColumnIterator",SliceQueryFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Package,"org.apache.cassandra.db.marshal",AbstractType.java,2,2,2,1,10,0,10,0,,,,,10,1,0,,9,,23,0,24,,1,0,0,23,,524,49,,,,282,81,107,,,193,,,,,,,,,,110,165,79,,,86,,,,,,,,6,6,6,3,,,1,,,,0,68,50,50,50,31
Public Abstract Class,"org.apache.cassandra.db.marshal.AbstractType",AbstractType.java,1,1,1,1,10,0,9,0,2,1,1,5,,0,0,,,,6,0,6,6,0,0,0,6,,69,6,,,,51,9,21,,,12,,,,,,,,,,14,28,12,,,16,,,,,,,,2,2,2,1,,1,1,,0,0,0,24,8,8,8,5
Public Method,"org.apache.cassandra.db.marshal.AbstractType.equals",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,4,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.cassandra.db.marshal.AbstractType.getColumnsString",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,,,,9,2,4,,,1,,,,,,,4,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,11,2,2,2,1
Public Method,"org.apache.cassandra.db.marshal.AbstractType.getReverseComparator",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,1,,,,18,1,8,,,0,,,,,,,1,1,0,4,8,2,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Anonymous Class,"org.apache.cassandra.db.marshal.AbstractType.getReverseComparator.(Anon_1)",AbstractType.java,4,4,4,3,13,1,12,0,1,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,14,1,,,,13,0,6,,,0,,,,,,,,,,3,6,1,,,5,,,,,,,,4,4,4,3,,2,1,,0,0,0,00,4,4,4,3
Public Method,"org.apache.cassandra.db.marshal.AbstractType.getReverseComparator.(Anon_1).compare",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,,,,12,0,6,,,0,,,,,,,2,3,0,3,6,1,,,5,,,4,4,4,3,2,,,,,2,,1,2,,,0,00,4,4,4,3
Public Abstract Method,"org.apache.cassandra.db.marshal.AbstractType.getString",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,0,,,,1,1,0,,,1,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1,00,0,0,0,0
Public Method,"org.apache.cassandra.db.marshal.AbstractType.getString",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,9,2,4,,,1,,,,,,,4,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,11,2,2,2,1
Public Method,"org.apache.cassandra.db.marshal.AbstractType.validate",AbstractType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,,4,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,25,1,1,1,1
